CandidateName,AppliedRole,FunnelStage,StageOrder,Status,InterviewDate,Panelist,PanelistFatigueFlag,FeedbackText,RejectionReason,ResumeScore
Candidate 319,Data Scientist,Technical Interview,3,Passed,2025-10-23,Panelist 9,No,Needs improvement in time complexity.,,9
Candidate 319,Data Scientist,Managerial Interview,4,Passed,2025-10-24,Panelist 23,Yes,Struggled with edge cases in coding round.,,9
Candidate 319,Data Scientist,Offer,5,Passed,2025-10-29,,No,,,9
Candidate 319,Data Scientist,Offer,6,Accepted,2025-10-29,HR Team,No,Offer accepted.,,9
Candidate 320,Data Scientist,Screening,1,Passed,2025-11-05,,No,,,10
Candidate 320,Data Scientist,Online Assessment,2,Passed,2025-11-06,,No,,,10
Candidate 320,Data Scientist,Technical Interview,3,Passed,2025-11-11,Panelist 16,Yes,Excellent domain knowledge in ML pipelines.,,10
Candidate 320,Data Scientist,Managerial Interview,4,Passed,2025-11-13,Panelist 21,Yes,"Strong problem-solving, explained system design well.",,10
Candidate 320,Data Scientist,Offer,5,Passed,2025-11-20,,No,,,10
Candidate 320,Data Scientist,Offer,6,Accepted,2025-11-20,HR Team,No,Offer accepted.,,10
Candidate 321,Data Scientist,Screening,1,Passed,2025-10-09,,No,,,10
Candidate 321,Data Scientist,Online Assessment,2,Passed,2025-10-14,,No,,,10
Candidate 321,Data Scientist,Technical Interview,3,Passed,2025-10-16,Panelist 9,No,Needs improvement in time complexity.,,10
Candidate 321,Data Scientist,Managerial Interview,4,Passed,2025-10-20,Panelist 24,No,"Strong problem-solving, explained DP well.",,10
Candidate 321,Data Scientist,Offer,5,Passed,2025-10-27,,No,,,10
Candidate 321,Data Scientist,Offer,6,Accepted,2025-10-27,HR Team,No,Offer accepted.,,10
Candidate 322,Data Scientist,Screening,1,Passed,2025-10-31,,No,,,9
Candidate 322,Data Scientist,Online Assessment,2,Passed,2025-11-05,,No,,,9
Candidate 322,Data Scientist,Technical Interview,3,Rejected,2025-11-05,Panelist 11,No,Excellent domain knowledge in ML pipelines.,Insufficient experience,9
Candidate 323,Data Scientist,Screening,1,Passed,2025-09-17,,No,,,10
Candidate 323,Data Scientist,Online Assessment,2,Passed,2025-09-20,,No,,,10
Candidate 323,Data Scientist,Technical Interview,3,Passed,2025-09-24,Panelist 13,No,"Strong problem-solving, explained DP well.",,10
Candidate 323,Data Scientist,Managerial Interview,4,Passed,2025-09-27,Panelist 1,No,"Great cultural fit, asked thoughtful questions.",,10
Candidate 323,Data Scientist,Offer,5,Passed,2025-10-01,,No,,,10
Candidate 323,Data Scientist,Offer,6,Rejected,2025-10-01,HR Team,No,Declined due to compensation mismatch.,Compensation mismatch,10
Candidate 324,Data Scientist,Screening,1,Passed,2025-10-03,,No,,,10
Candidate 324,Data Scientist,Online Assessment,2,Passed,2025-10-08,,No,,,10
Candidate 324,Data Scientist,Technical Interview,3,Passed,2025-10-09,Panelist 17,Yes,Excellent domain knowledge in ML pipelines.,,10
Candidate 324,Data Scientist,Managerial Interview,4,Passed,2025-10-16,Panelist 19,Yes,Needs improvement in time complexity.,,10
Candidate 324,Data Scientist,Offer,5,Passed,2025-10-22,,No,,,10
Candidate 324,Data Scientist,Offer,6,Accepted,2025-10-22,HR Team,No,Offer accepted.,,10
Candidate 325,Data Scientist,Screening,1,Passed,2025-09-07,,No,,,5
Candidate 325,Data Scientist,Online Assessment,2,Passed,2025-09-11,,No,,,5
Candidate 325,Data Scientist,Technical Interview,3,Passed,2025-09-13,Panelist 14,No,"Great cultural fit, asked thoughtful questions.",,5
Candidate 325,Data Scientist,Managerial Interview,4,Rejected,2025-09-13,Panelist 2,No,"Strong problem-solving, explained system design well.",No show/interview abandoned,5
Candidate 326,Data Scientist,Screening,1,Passed,2025-10-27,,No,,,9
Candidate 326,Data Scientist,Online Assessment,2,Passed,2025-11-02,,No,,,9
Candidate 326,Data Scientist,Technical Interview,3,Passed,2025-11-05,Panelist 21,Yes,"Great cultural fit, asked thoughtful questions.",,9
Candidate 326,Data Scientist,Managerial Interview,4,Rejected,2025-11-05,Panelist 2,No,Excellent domain knowledge in ML pipelines.,Cultural misfit,9
Candidate 327,Data Scientist,Screening,1,Passed,2025-09-11,,No,,,7
Candidate 327,Data Scientist,Online Assessment,2,Rejected,2025-09-11,,No,,Cultural misfit,7
Candidate 328,Data Scientist,Screening,1,Passed,2025-10-31,,No,,,7
Candidate 328,Data Scientist,Online Assessment,2,Passed,2025-11-04,,No,,,7
Candidate 328,Data Scientist,Technical Interview,3,Passed,2025-11-08,Panelist 4,No,Excellent domain knowledge in ML pipelines.,,7
Candidate 328,Data Scientist,Managerial Interview,4,Passed,2025-11-09,Panelist 20,No,Struggled with edge cases in coding round.,,7
Candidate 328,Data Scientist,Offer,5,Passed,2025-11-14,,No,,,7
Candidate 328,Data Scientist,Offer,6,Rejected,2025-11-14,HR Team,No,Declined due to offer declined - better opportunity.,Offer declined - better opportunity,7
Candidate 329,Data Scientist,Screening,1,Passed,2025-10-26,,No,,,5
Candidate 329,Data Scientist,Online Assessment,2,Passed,2025-10-27,,No,,,5
Candidate 329,Data Scientist,Technical Interview,3,Passed,2025-10-29,Panelist 5,Yes,"Great cultural fit, asked thoughtful questions.",,5
Candidate 329,Data Scientist,Managerial Interview,4,Rejected,2025-10-29,Panelist 16,Yes,Excellent domain knowledge in ML pipelines.,Insufficient experience,5
Candidate 330,Data Scientist,Screening,1,Passed,2025-10-31,,No,,,8
Candidate 330,Data Scientist,Online Assessment,2,Passed,2025-11-03,,No,,,8
Candidate 330,Data Scientist,Technical Interview,3,Passed,2025-11-06,Panelist 7,No,"Great cultural fit, asked thoughtful questions.",,8
Candidate 330,Data Scientist,Managerial Interview,4,Passed,2025-11-10,Panelist 14,No,Needs improvement in code clarity.,,8
Candidate 330,Data Scientist,Offer,5,Passed,2025-11-16,,No,,,8
Candidate 330,Data Scientist,Offer,6,Rejected,2025-11-16,HR Team,No,Declined due to delays in process.,Delays in process,8
Candidate 331,Data Scientist,Screening,1,Passed,2025-09-02,,No,,,6
Candidate 331,Data Scientist,Online Assessment,2,Passed,2025-09-06,,No,,,6
Candidate 331,Data Scientist,Technical Interview,3,Passed,2025-09-09,Panelist 7,No,"Strong problem-solving, explained system design well.",,6
Candidate 331,Data Scientist,Managerial Interview,4,Passed,2025-09-10,Panelist 24,No,Needs improvement in communication.,,6
Candidate 331,Data Scientist,Offer,5,Passed,2025-09-14,,No,,,6
Candidate 331,Data Scientist,Offer,6,Accepted,2025-09-14,HR Team,No,Offer accepted.,,6
Candidate 332,Data Scientist,Screening,1,Passed,2025-10-04,,No,,,10
Candidate 332,Data Scientist,Online Assessment,2,Passed,2025-10-09,,No,,,10
Candidate 332,Data Scientist,Technical Interview,3,Rejected,2025-10-09,Panelist 20,Yes,Needs improvement in communication.,Cultural misfit,10
Candidate 333,Data Scientist,Screening,1,Passed,2025-10-07,,No,,,5
Candidate 333,Data Scientist,Online Assessment,2,Passed,2025-10-14,,No,,,5
Candidate 333,Data Scientist,Technical Interview,3,Passed,2025-10-15,Panelist 5,Yes,Excellent domain knowledge in ML pipelines.,,5
Candidate 333,Data Scientist,Managerial Interview,4,Passed,2025-10-20,Panelist 16,Yes,Struggled with edge cases in coding round.,,5
Candidate 333,Data Scientist,Offer,5,Passed,2025-10-23,,No,,,5
Candidate 333,Data Scientist,Offer,6,Accepted,2025-10-23,HR Team,No,Offer accepted.,,5
Candidate 334,Data Scientist,Screening,1,Passed,2025-11-07,,No,,,7
Candidate 334,Data Scientist,Online Assessment,2,Rejected,2025-11-07,,No,,Insufficient experience,7
Candidate 335,Data Scientist,Screening,1,Passed,2025-10-12,,No,,,8
Candidate 335,Data Scientist,Online Assessment,2,Passed,2025-10-17,,No,,,8
Candidate 335,Data Scientist,Technical Interview,3,Passed,2025-10-22,Panelist 3,Yes,"Great cultural fit, asked thoughtful questions.",,8
Candidate 335,Data Scientist,Managerial Interview,4,Rejected,2025-10-22,Panelist 11,No,Struggled with edge cases in coding round.,Cultural misfit,8
Candidate 336,Data Scientist,Screening,1,Passed,2025-09-17,,No,,,8
Candidate 336,Data Scientist,Online Assessment,2,Passed,2025-09-18,,No,,,8
Candidate 336,Data Scientist,Technical Interview,3,Rejected,2025-09-18,Panelist 9,Yes,"Strong problem-solving, explained DP well.",Code test failed,8
Candidate 337,Data Scientist,Screening,1,Passed,2025-10-08,,No,,,9
Candidate 337,Data Scientist,Online Assessment,2,Passed,2025-10-14,,No,,,9
Candidate 337,Data Scientist,Technical Interview,3,Passed,2025-10-21,Panelist 18,Yes,"Great cultural fit, asked thoughtful questions.",,9
Candidate 337,Data Scientist,Managerial Interview,4,Passed,2025-10-23,Panelist 21,Yes,Needs improvement in code clarity.,,9
Candidate 337,Data Scientist,Offer,5,Passed,2025-10-30,,No,,,9
Candidate 337,Data Scientist,Offer,6,Accepted,2025-10-30,HR Team,No,Offer accepted.,,9
Candidate 338,Data Scientist,Screening,1,Passed,2025-09-18,,No,,,10
Candidate 338,Data Scientist,Online Assessment,2,Passed,2025-09-22,,No,,,10
Candidate 338,Data Scientist,Technical Interview,3,Rejected,2025-09-22,Panelist 15,Yes,Needs improvement in time complexity.,Role withdrawn,10
Candidate 339,Data Scientist,Screening,1,Passed,2025-10-25,,No,,,10
Candidate 339,Data Scientist,Online Assessment,2,Rejected,2025-10-25,,No,,Poor skill match,10
Candidate 340,Data Scientist,Screening,1,Passed,2025-10-18,,No,,,9
Candidate 340,Data Scientist,Online Assessment,2,Passed,2025-10-22,,No,,,9
Candidate 340,Data Scientist,Technical Interview,3,Passed,2025-10-28,Panelist 7,No,Struggled with edge cases in coding round.,,9
Candidate 340,Data Scientist,Managerial Interview,4,Rejected,2025-10-28,Panelist 10,No,"Strong problem-solving, explained API design well.",Insufficient experience,9
Candidate 341,Data Scientist,Screening,1,Passed,2025-11-12,,No,,,6
Candidate 341,Data Scientist,Online Assessment,2,Passed,2025-11-16,,No,,,6
Candidate 341,Data Scientist,Technical Interview,3,Passed,2025-11-23,Panelist 13,No,Struggled with edge cases in coding round.,,6
Candidate 341,Data Scientist,Managerial Interview,4,Passed,2025-11-28,Panelist 7,No,Struggled with edge cases in coding round.,,6
Candidate 341,Data Scientist,Offer,5,Passed,2025-12-02,,No,,,6
Candidate 341,Data Scientist,Offer,6,Accepted,2025-12-02,HR Team,No,Offer accepted.,,6
Candidate 342,Data Scientist,Screening,1,Passed,2025-11-04,,No,,,7
Candidate 342,Data Scientist,Online Assessment,2,Passed,2025-11-09,,No,,,7
Candidate 342,Data Scientist,Technical Interview,3,Passed,2025-11-15,Panelist 16,Yes,"Great cultural fit, asked thoughtful questions.",,7
Candidate 342,Data Scientist,Managerial Interview,4,Passed,2025-11-19,Panelist 23,Yes,Needs improvement in code clarity.,,7
Candidate 342,Data Scientist,Offer,5,Passed,2025-11-25,,No,,,7
Candidate 342,Data Scientist,Offer,6,Accepted,2025-11-25,HR Team,No,Offer accepted.,,7
Candidate 343,Data Scientist,Screening,1,Passed,2025-10-12,,No,,,10
Candidate 343,Data Scientist,Online Assessment,2,Passed,2025-10-18,,No,,,10
Candidate 343,Data Scientist,Technical Interview,3,Passed,2025-10-25,Panelist 7,No,"Great cultural fit, asked thoughtful questions.",,10
Candidate 343,Data Scientist,Managerial Interview,4,Passed,2025-10-31,Panelist 11,No,"Strong problem-solving, explained DP well.",,10
Candidate 343,Data Scientist,Offer,5,Passed,2025-11-06,,No,,,10
Candidate 343,Data Scientist,Offer,6,Accepted,2025-11-06,HR Team,No,Offer accepted.,,10
Candidate 344,Data Scientist,Screening,1,Passed,2025-09-07,,No,,,7
Candidate 344,Data Scientist,Online Assessment,2,Passed,2025-09-11,,No,,,7
Candidate 344,Data Scientist,Technical Interview,3,Passed,2025-09-13,Panelist 15,Yes,Struggled with edge cases in coding round.,,7
Candidate 344,Data Scientist,Managerial Interview,4,Rejected,2025-09-13,Panelist 6,No,"Strong problem-solving, explained DP well.",Role withdrawn,7
Candidate 345,Data Scientist,Screening,1,Passed,2025-10-03,,No,,,8
Candidate 345,Data Scientist,Online Assessment,2,Passed,2025-10-10,,No,,,8
Candidate 345,Data Scientist,Technical Interview,3,Passed,2025-10-15,Panelist 21,Yes,"Strong problem-solving, explained API design well.",,8
Candidate 345,Data Scientist,Managerial Interview,4,Rejected,2025-10-15,Panelist 1,No,"Great cultural fit, asked thoughtful questions.",Poor skill match,8
Candidate 346,Data Scientist,Screening,1,Rejected,2025-09-25,,No,,Poor skill match,7
Candidate 347,Data Scientist,Screening,1,Passed,2025-10-17,,No,,,9
Candidate 347,Data Scientist,Online Assessment,2,Passed,2025-10-21,,No,,,9
Candidate 347,Data Scientist,Technical Interview,3,Rejected,2025-10-21,Panelist 4,Yes,"Strong problem-solving, explained system design well.",Insufficient experience,9
Candidate 348,Data Scientist,Screening,1,Passed,2025-09-14,,No,,,10
Candidate 348,Data Scientist,Online Assessment,2,Rejected,2025-09-14,,No,,Insufficient experience,10
Candidate 349,Data Scientist,Screening,1,Passed,2025-09-21,,No,,,10
Candidate 349,Data Scientist,Online Assessment,2,Passed,2025-09-22,,No,,,10
Candidate 349,Data Scientist,Technical Interview,3,Passed,2025-09-28,Panelist 20,Yes,Needs improvement in time complexity.,,10
Candidate 349,Data Scientist,Managerial Interview,4,Passed,2025-10-03,Panelist 11,No,"Strong problem-solving, explained DP well.",,10
Candidate 349,Data Scientist,Offer,5,Passed,2025-10-08,,No,,,10
Candidate 349,Data Scientist,Offer,6,Accepted,2025-10-08,HR Team,No,Offer accepted.,,10
Candidate 350,Data Scientist,Screening,1,Passed,2025-09-06,,No,,,6
Candidate 350,Data Scientist,Online Assessment,2,Passed,2025-09-08,,No,,,6
Candidate 350,Data Scientist,Technical Interview,3,Passed,2025-09-10,Panelist 20,Yes,Needs improvement in code clarity.,,6
Candidate 350,Data Scientist,Managerial Interview,4,Passed,2025-09-11,Panelist 24,Yes,Needs improvement in code clarity.,,6
Candidate 350,Data Scientist,Offer,5,Passed,2025-09-17,,No,,,6
Candidate 350,Data Scientist,Offer,6,Rejected,2025-09-17,HR Team,No,Declined due to compensation mismatch.,Compensation mismatch,6
Candidate 351,Data Scientist,Screening,1,Passed,2025-09-09,,No,,,6
Candidate 351,Data Scientist,Online Assessment,2,Passed,2025-09-11,,No,,,6
Candidate 351,Data Scientist,Technical Interview,3,Rejected,2025-09-11,Panelist 20,Yes,"Strong problem-solving, explained DP well.",Insufficient experience,6
Candidate 352,Data Scientist,Screening,1,Passed,2025-10-02,,No,,,5
Candidate 352,Data Scientist,Online Assessment,2,Passed,2025-10-04,,No,,,5
Candidate 352,Data Scientist,Technical Interview,3,Passed,2025-10-07,Panelist 17,Yes,Needs improvement in communication.,,5
Candidate 352,Data Scientist,Managerial Interview,4,Passed,2025-10-11,Panelist 10,No,Struggled with edge cases in coding round.,,5
Candidate 352,Data Scientist,Offer,5,Passed,2025-10-16,,No,,,5
Candidate 352,Data Scientist,Offer,6,Accepted,2025-10-16,HR Team,No,Offer accepted.,,5
Candidate 353,Data Scientist,Screening,1,Passed,2025-09-04,,No,,,10
Candidate 353,Data Scientist,Online Assessment,2,Passed,2025-09-09,,No,,,10
Candidate 353,Data Scientist,Technical Interview,3,Passed,2025-09-14,Panelist 18,Yes,Struggled with edge cases in coding round.,,10
Candidate 353,Data Scientist,Managerial Interview,4,Passed,2025-09-20,Panelist 16,Yes,Needs improvement in communication.,,10
Candidate 353,Data Scientist,Offer,5,Passed,2025-09-24,,No,,,10
Candidate 353,Data Scientist,Offer,6,Rejected,2025-09-24,HR Team,No,Declined due to delays in process.,Delays in process,10
Candidate 354,Data Scientist,Screening,1,Passed,2025-10-14,,No,,,10
Candidate 354,Data Scientist,Online Assessment,2,Passed,2025-10-15,,No,,,10
Candidate 354,Data Scientist,Technical Interview,3,Passed,2025-10-18,Panelist 13,No,"Great cultural fit, asked thoughtful questions.",,10
Candidate 354,Data Scientist,Managerial Interview,4,Passed,2025-10-21,Panelist 23,Yes,Needs improvement in time complexity.,,10
Candidate 354,Data Scientist,Offer,5,Passed,2025-10-27,,No,,,10
Candidate 354,Data Scientist,Offer,6,Accepted,2025-10-27,HR Team,No,Offer accepted.,,10
Candidate 355,Data Scientist,Screening,1,Passed,2025-09-25,,No,,,3
Candidate 355,Data Scientist,Online Assessment,2,Rejected,2025-09-25,,No,,Poor skill match,3
Candidate 356,Data Scientist,Screening,1,Passed,2025-09-15,,No,,,7
Candidate 356,Data Scientist,Online Assessment,2,Passed,2025-09-21,,No,,,7
Candidate 356,Data Scientist,Technical Interview,3,Passed,2025-09-27,Panelist 10,Yes,"Great cultural fit, asked thoughtful questions.",,7
Candidate 356,Data Scientist,Managerial Interview,4,Passed,2025-10-03,Panelist 3,Yes,"Great cultural fit, asked thoughtful questions.",,7
Candidate 356,Data Scientist,Offer,5,Passed,2025-10-10,,No,,,7
Candidate 356,Data Scientist,Offer,6,Accepted,2025-10-10,HR Team,No,Offer accepted.,,7
Candidate 357,Data Scientist,Screening,1,Passed,2025-10-26,,No,,,7
Candidate 357,Data Scientist,Online Assessment,2,Passed,2025-10-28,,No,,,7
Candidate 357,Data Scientist,Technical Interview,3,Rejected,2025-10-28,Panelist 7,No,Excellent domain knowledge in ML pipelines.,Insufficient experience,7
Candidate 358,Data Scientist,Screening,1,Passed,2025-10-24,,No,,,7
Candidate 358,Data Scientist,Online Assessment,2,Passed,2025-10-27,,No,,,7
Candidate 358,Data Scientist,Technical Interview,3,Passed,2025-10-28,Panelist 3,Yes,Excellent domain knowledge in ML pipelines.,,7
Candidate 358,Data Scientist,Managerial Interview,4,Passed,2025-10-29,Panelist 1,No,Excellent domain knowledge in ML pipelines.,,7
Candidate 358,Data Scientist,Offer,5,Passed,2025-11-05,,No,,,7
Candidate 358,Data Scientist,Offer,6,Accepted,2025-11-05,HR Team,No,Offer accepted.,,7
Candidate 359,Data Scientist,Screening,1,Passed,2025-10-17,,No,,,10
Candidate 359,Data Scientist,Online Assessment,2,Passed,2025-10-23,,No,,,10
Candidate 359,Data Scientist,Technical Interview,3,Passed,2025-10-29,Panelist 13,Yes,"Strong problem-solving, explained system design well.",,10
Candidate 359,Data Scientist,Managerial Interview,4,Passed,2025-11-05,Panelist 5,Yes,Needs improvement in code clarity.,,10
Candidate 359,Data Scientist,Offer,5,Passed,2025-11-07,,No,,,10
Candidate 359,Data Scientist,Offer,6,Accepted,2025-11-07,HR Team,No,Offer accepted.,,10
Candidate 360,Data Scientist,Screening,1,Passed,2025-10-23,,No,,,10
Candidate 360,Data Scientist,Online Assessment,2,Passed,2025-10-28,,No,,,10
Candidate 360,Data Scientist,Technical Interview,3,Passed,2025-10-29,Panelist 16,Yes,Struggled with edge cases in coding round.,,10
Candidate 360,Data Scientist,Managerial Interview,4,Passed,2025-10-30,Panelist 24,Yes,Excellent domain knowledge in ML pipelines.,,10
Candidate 360,Data Scientist,Offer,5,Passed,2025-11-02,,No,,,10
Candidate 360,Data Scientist,Offer,6,Rejected,2025-11-02,HR Team,No,Declined due to cultural misfit.,Cultural misfit,10
